date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:32:50	13313/-1	---M--	200	added ('OK')	application/json	date:Mon,%2011%20Jul%202022%2016:32:49%20GMT	https://infobloom.site/wp-json/wp/v2/posts/122	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-json/wp/v2/posts/122.json	(from https://infobloom.site/how-to-protect-yourself-from-nft-scams/)
19:32:50	444470/444470	---M--	200	added ('OK')	image/jpeg	etag:%22627137ac-6c836%22	https://infobloom.site/wp-content/uploads/2022/05/1651586988_985_Challenges-and-risks-associated-with-non-fungible-tokens-NFTs.jpg	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-content/uploads/2022/05/1651586988_985_Challenges-and-risks-associated-with-non-fungible-tokens-NFTs.jpg	(from https://infobloom.site/challenges-and-risks-associated-with-non-fungible-tokens-nfts/)
19:32:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2011%20Jul%202022%2016:32:50%20GMT	https://infobloom.site/?p=122	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/indexdb84.html	(from https://infobloom.site/how-to-protect-yourself-from-nft-scams/)
19:32:51	2541/-1	---M--	200	added ('OK')	application/json	date:Mon,%2011%20Jul%202022%2016:32:50%20GMT	https://infobloom.site/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finfobloom.site%2Fhow-to-protect-yourself-from-nft-scams%2F	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-json/oembed/1.0/embed6f13.json	(from https://infobloom.site/how-to-protect-yourself-from-nft-scams/)
19:32:52	2671/-1	---M--	200	added ('OK')	text/xml	date:Mon,%2011%20Jul%202022%2016:32:51%20GMT	https://infobloom.site/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finfobloom.site%2Fhow-to-protect-yourself-from-nft-scams%2F&format=xml	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-json/oembed/1.0/embed5136	(from https://infobloom.site/how-to-protect-yourself-from-nft-scams/)
19:32:53	121877/121877	---M--	200	added ('OK')	image/png	etag:%22627123d4-1dc15%22	https://infobloom.site/wp-content/uploads/2022/05/Estafas-comunes-NFT-protegerse.png	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-content/uploads/2022/05/Estafas-comunes-NFT-protegerse.png	(from https://infobloom.site/how-to-protect-yourself-from-nft-scams/)
19:32:54	8432/-1	---M--	200	added ('OK')	application/json	date:Mon,%2011%20Jul%202022%2016:32:53%20GMT	https://infobloom.site/wp-json/wp/v2/posts/118	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-json/wp/v2/posts/118.json	(from https://infobloom.site/what-are-nfts-and-how-do-they-work/)
19:32:55	2510/-1	---M--	200	added ('OK')	application/json	date:Mon,%2011%20Jul%202022%2016:32:54%20GMT	https://infobloom.site/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finfobloom.site%2Fwhat-are-nfts-and-how-do-they-work%2F	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-json/oembed/1.0/embed8145.json	(from https://infobloom.site/what-are-nfts-and-how-do-they-work/)
19:32:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2011%20Jul%202022%2016:32:54%20GMT	https://infobloom.site/?p=118	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/indexdb4e.html	(from https://infobloom.site/what-are-nfts-and-how-do-they-work/)
19:32:56	2640/-1	---M--	200	added ('OK')	text/xml	date:Mon,%2011%20Jul%202022%2016:32:55%20GMT	https://infobloom.site/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finfobloom.site%2Fwhat-are-nfts-and-how-do-they-work%2F&format=xml	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-json/oembed/1.0/embed5638	(from https://infobloom.site/what-are-nfts-and-how-do-they-work/)
19:32:57	61386/61386	---M--	200	added ('OK')	image/jpeg	etag:%2262711fce-efca%22	https://infobloom.site/wp-content/uploads/2022/05/1651580878_840_560.jpeg	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-content/uploads/2022/05/1651580878_840_560.jpg	(from https://infobloom.site/what-are-nfts-and-how-do-they-work/)
19:32:58	21825/21825	---M--	200	added ('OK')	image/jpeg	etag:%2262711fce-5541%22	https://infobloom.site/wp-content/uploads/2022/05/What-are-NFTs-and-how-do-they-work.jpg	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-content/uploads/2022/05/What-are-NFTs-and-how-do-they-work.jpg	(from https://infobloom.site/what-are-nfts-and-how-do-they-work/)
19:32:59	9652/-1	---M--	200	added ('OK')	application/json	date:Mon,%2011%20Jul%202022%2016:32:58%20GMT	https://infobloom.site/wp-json/wp/v2/posts/116	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-json/wp/v2/posts/116.json	(from https://infobloom.site/what-is-an-nft-crypto-world-opportunity-or-scam/)
19:33:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2011%20Jul%202022%2016:32:59%20GMT	https://infobloom.site/?p=116	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/indexd78c.html	(from https://infobloom.site/what-is-an-nft-crypto-world-opportunity-or-scam/)
19:33:00	2562/-1	---M--	200	added ('OK')	application/json	date:Mon,%2011%20Jul%202022%2016:32:59%20GMT	https://infobloom.site/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finfobloom.site%2Fwhat-is-an-nft-crypto-world-opportunity-or-scam%2F	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-json/oembed/1.0/embede918.json	(from https://infobloom.site/what-is-an-nft-crypto-world-opportunity-or-scam/)
19:33:00	2692/-1	---M--	200	added ('OK')	text/xml	date:Mon,%2011%20Jul%202022%2016:33:00%20GMT	https://infobloom.site/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finfobloom.site%2Fwhat-is-an-nft-crypto-world-opportunity-or-scam%2F&format=xml	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-json/oembed/1.0/embed1583	(from https://infobloom.site/what-is-an-nft-crypto-world-opportunity-or-scam/)
19:33:02	33917/-1	---M--	200	added ('OK')	application/json	date:Mon,%2011%20Jul%202022%2016:33:01%20GMT	https://infobloom.site/wp-json/wp/v2/posts/97	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-json/wp/v2/posts/97.json	(from https://infobloom.site/15-most-common-scams-or-scams-in-the-nft-world/)
19:33:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2011%20Jul%202022%2016:33:02%20GMT	https://infobloom.site/?p=97	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/indexb190.html	(from https://infobloom.site/15-most-common-scams-or-scams-in-the-nft-world/)
19:33:03	2552/-1	---M--	200	added ('OK')	application/json	date:Mon,%2011%20Jul%202022%2016:33:02%20GMT	https://infobloom.site/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finfobloom.site%2F15-most-common-scams-or-scams-in-the-nft-world%2F	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-json/oembed/1.0/embedf29a.json	(from https://infobloom.site/15-most-common-scams-or-scams-in-the-nft-world/)
19:33:04	2682/-1	---M--	200	added ('OK')	text/xml	date:Mon,%2011%20Jul%202022%2016:33:03%20GMT	https://infobloom.site/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finfobloom.site%2F15-most-common-scams-or-scams-in-the-nft-world%2F&format=xml	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-json/oembed/1.0/embedb012	(from https://infobloom.site/15-most-common-scams-or-scams-in-the-nft-world/)
19:33:04	654708/654708	---M--	200	added ('OK')	image/jpeg	etag:%2262711bdc-9fd74%22	https://infobloom.site/wp-content/uploads/2022/05/nft.jpg	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-content/uploads/2022/05/nft.jpg	(from https://infobloom.site/what-is-an-nft-crypto-world-opportunity-or-scam/)
19:33:05	20352/20352	---M--	200	added ('OK')	image/png	etag:%226271180d-4f80%22	https://infobloom.site/wp-content/uploads/2022/05/1651578893_388_15-Most-common-Scams-or-Scams-in-the-NFT-world.png	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-content/uploads/2022/05/1651578893_388_15-Most-common-Scams-or-Scams-in-the-NFT-world.png	(from https://infobloom.site/15-most-common-scams-or-scams-in-the-nft-world/)
19:33:06	7709/7709	---M--	200	added ('OK')	image/png	etag:%226271180d-1e1d%22	https://infobloom.site/wp-content/uploads/2022/05/1651578893_966_15-Most-common-Scams-or-Scams-in-the-NFT-world.png	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-content/uploads/2022/05/1651578893_966_15-Most-common-Scams-or-Scams-in-the-NFT-world.png	(from https://infobloom.site/15-most-common-scams-or-scams-in-the-nft-world/)
19:33:06	9333/9333	---M--	200	added ('OK')	image/png	etag:%226271180d-2475%22	https://infobloom.site/wp-content/uploads/2022/05/1651578893_577_15-Most-common-Scams-or-Scams-in-the-NFT-world.png	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-content/uploads/2022/05/1651578893_577_15-Most-common-Scams-or-Scams-in-the-NFT-world.png	(from https://infobloom.site/15-most-common-scams-or-scams-in-the-nft-world/)
19:33:07	465085/465085	---M--	200	added ('OK')	image/png	etag:%2262711810-718bd%22	https://infobloom.site/wp-content/uploads/2022/05/file.png	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-content/uploads/2022/05/file.png	(from https://infobloom.site/15-most-common-scams-or-scams-in-the-nft-world/)
19:33:07	9498/9498	---M--	200	added ('OK')	image/png	etag:%226271180e-251a%22	https://infobloom.site/wp-content/uploads/2022/05/1651578894_565_15-Most-common-Scams-or-Scams-in-the-NFT-world.png	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-content/uploads/2022/05/1651578894_565_15-Most-common-Scams-or-Scams-in-the-NFT-world.png	(from https://infobloom.site/15-most-common-scams-or-scams-in-the-nft-world/)
19:33:08	22938/22938	---M--	200	added ('OK')	image/png	etag:%226271180e-599a%22	https://infobloom.site/wp-content/uploads/2022/05/1651578894_171_15-Most-common-Scams-or-Scams-in-the-NFT-world.png	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-content/uploads/2022/05/1651578894_171_15-Most-common-Scams-or-Scams-in-the-NFT-world.png	(from https://infobloom.site/15-most-common-scams-or-scams-in-the-nft-world/)
19:33:09	34863/34863	---M--	200	added ('OK')	image/png	etag:%226271180e-882f%22	https://infobloom.site/wp-content/uploads/2022/05/1651578894_652_15-Most-common-Scams-or-Scams-in-the-NFT-world.png	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-content/uploads/2022/05/1651578894_652_15-Most-common-Scams-or-Scams-in-the-NFT-world.png	(from https://infobloom.site/15-most-common-scams-or-scams-in-the-nft-world/)
19:33:09	26650/26650	---M--	200	added ('OK')	image/png	etag:%226271180e-681a%22	https://infobloom.site/wp-content/uploads/2022/05/1651578894_660_15-Most-common-Scams-or-Scams-in-the-NFT-world.png	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-content/uploads/2022/05/1651578894_660_15-Most-common-Scams-or-Scams-in-the-NFT-world.png	(from https://infobloom.site/15-most-common-scams-or-scams-in-the-nft-world/)
19:33:10	51062/51062	---M--	200	added ('OK')	image/png	etag:%226271180e-c776%22	https://infobloom.site/wp-content/uploads/2022/05/1651578894_599_15-Most-common-Scams-or-Scams-in-the-NFT-world.png	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-content/uploads/2022/05/1651578894_599_15-Most-common-Scams-or-Scams-in-the-NFT-world.png	(from https://infobloom.site/15-most-common-scams-or-scams-in-the-nft-world/)
19:33:11	45102/45102	---M--	200	added ('OK')	image/png	etag:%226271180f-b02e%22	https://infobloom.site/wp-content/uploads/2022/05/1651578895_759_15-Most-common-Scams-or-Scams-in-the-NFT-world.png	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-content/uploads/2022/05/1651578895_759_15-Most-common-Scams-or-Scams-in-the-NFT-world.png	(from https://infobloom.site/15-most-common-scams-or-scams-in-the-nft-world/)
19:33:11	46969/46969	---M--	200	added ('OK')	image/png	etag:%226271180f-b779%22	https://infobloom.site/wp-content/uploads/2022/05/1651578895_499_15-Most-common-Scams-or-Scams-in-the-NFT-world.png	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-content/uploads/2022/05/1651578895_499_15-Most-common-Scams-or-Scams-in-the-NFT-world.png	(from https://infobloom.site/15-most-common-scams-or-scams-in-the-nft-world/)
19:33:13	86919/86919	---M--	200	added ('OK')	image/png	etag:%226271180f-15387%22	https://infobloom.site/wp-content/uploads/2022/05/1651578895_783_15-Most-common-Scams-or-Scams-in-the-NFT-world.png	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-content/uploads/2022/05/1651578895_783_15-Most-common-Scams-or-Scams-in-the-NFT-world.png	(from https://infobloom.site/15-most-common-scams-or-scams-in-the-nft-world/)
19:33:13	65900/65900	---M--	200	added ('OK')	image/png	etag:%226271180f-1016c%22	https://infobloom.site/wp-content/uploads/2022/05/1651578895_231_15-Most-common-Scams-or-Scams-in-the-NFT-world.png	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-content/uploads/2022/05/1651578895_231_15-Most-common-Scams-or-Scams-in-the-NFT-world.png	(from https://infobloom.site/15-most-common-scams-or-scams-in-the-nft-world/)
19:33:14	16829/16829	---M--	200	added ('OK')	image/png	etag:%226271180f-41bd%22	https://infobloom.site/wp-content/uploads/2022/05/1651578895_867_15-Most-common-Scams-or-Scams-in-the-NFT-world.png	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-content/uploads/2022/05/1651578895_867_15-Most-common-Scams-or-Scams-in-the-NFT-world.png	(from https://infobloom.site/15-most-common-scams-or-scams-in-the-nft-world/)
19:33:14	15236/15236	---M--	200	added ('OK')	image/png	etag:%226271180f-3b84%22	https://infobloom.site/wp-content/uploads/2022/05/1651578895_388_15-Most-common-Scams-or-Scams-in-the-NFT-world.png	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-content/uploads/2022/05/1651578895_388_15-Most-common-Scams-or-Scams-in-the-NFT-world.png	(from https://infobloom.site/15-most-common-scams-or-scams-in-the-nft-world/)
19:33:15	65804/65804	---M--	200	added ('OK')	image/png	etag:%2262711810-1010c%22	https://infobloom.site/wp-content/uploads/2022/05/1651578896_733_15-Most-common-Scams-or-Scams-in-the-NFT-world.png	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-content/uploads/2022/05/1651578896_733_15-Most-common-Scams-or-Scams-in-the-NFT-world.png	(from https://infobloom.site/15-most-common-scams-or-scams-in-the-nft-world/)
19:33:16	19904/19904	---M--	200	added ('OK')	image/png	etag:%2262711810-4dc0%22	https://infobloom.site/wp-content/uploads/2022/05/1651578896_609_15-Most-common-Scams-or-Scams-in-the-NFT-world.png	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-content/uploads/2022/05/1651578896_609_15-Most-common-Scams-or-Scams-in-the-NFT-world.png	(from https://infobloom.site/15-most-common-scams-or-scams-in-the-nft-world/)
19:33:17	8234/-1	---M--	200	added ('OK')	application/json	date:Mon,%2011%20Jul%202022%2016:33:16%20GMT	https://infobloom.site/wp-json/wp/v2/posts/95	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-json/wp/v2/posts/95.json	(from https://infobloom.site/an-nft-project-for-minecraft-turned-out-to-be-a-millionaire-scam/)
19:33:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2011%20Jul%202022%2016:33:17%20GMT	https://infobloom.site/?p=95	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/index5eda.html	(from https://infobloom.site/an-nft-project-for-minecraft-turned-out-to-be-a-millionaire-scam/)
19:33:18	2655/-1	---M--	200	added ('OK')	application/json	date:Mon,%2011%20Jul%202022%2016:33:17%20GMT	https://infobloom.site/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finfobloom.site%2Fan-nft-project-for-minecraft-turned-out-to-be-a-millionaire-scam%2F	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-json/oembed/1.0/embedb2cd.json	(from https://infobloom.site/an-nft-project-for-minecraft-turned-out-to-be-a-millionaire-scam/)
19:33:19	2785/-1	---M--	200	added ('OK')	text/xml	date:Mon,%2011%20Jul%202022%2016:33:18%20GMT	https://infobloom.site/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finfobloom.site%2Fan-nft-project-for-minecraft-turned-out-to-be-a-millionaire-scam%2F&format=xml	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-json/oembed/1.0/embedace5	(from https://infobloom.site/an-nft-project-for-minecraft-turned-out-to-be-a-millionaire-scam/)
19:33:21	99385/99385	---M--	200	added ('OK')	application/javascript	etag:%2262861282-18439%22	https://infobloom.site/wp-content/cache/min/1/widgets.js?ver=1652953730	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-content/cache/min/1/widgetsdd9d.js	(from https://infobloom.site/an-nft-project-for-minecraft-turned-out-to-be-a-millionaire-scam/)
19:33:21	4869/-1	---M--	200	added ('OK')	application/json	date:Mon,%2011%20Jul%202022%2016:33:20%20GMT	https://infobloom.site/wp-json/wp/v2/posts/93	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-json/wp/v2/posts/93.json	(from https://infobloom.site/what-are-the-most-used-scams-and-what-should-you-avoid-when-buying-nfts-apps-application-virtual-pc-computer-token-technology/)
19:33:22	2810/-1	---M--	200	added ('OK')	application/json	date:Mon,%2011%20Jul%202022%2016:33:21%20GMT	https://infobloom.site/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finfobloom.site%2Fwhat-are-the-most-used-scams-and-what-should-you-avoid-when-buying-nfts-apps-application-virtual-pc-computer-token-technology%2F	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-json/oembed/1.0/embed52ba.json	(from https://infobloom.site/what-are-the-most-used-scams-and-what-should-you-avoid-when-buying-nfts-apps-application-virtual-pc-computer-token-technology/)
19:33:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2011%20Jul%202022%2016:33:21%20GMT	https://infobloom.site/?p=93	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/index36d4.html	(from https://infobloom.site/what-are-the-most-used-scams-and-what-should-you-avoid-when-buying-nfts-apps-application-virtual-pc-computer-token-technology/)
19:33:23	2940/-1	---M--	200	added ('OK')	text/xml	date:Mon,%2011%20Jul%202022%2016:33:22%20GMT	https://infobloom.site/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finfobloom.site%2Fwhat-are-the-most-used-scams-and-what-should-you-avoid-when-buying-nfts-apps-application-virtual-pc-computer-token-technology%2F&format=xml	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-json/oembed/1.0/embedc472	(from https://infobloom.site/what-are-the-most-used-scams-and-what-should-you-avoid-when-buying-nfts-apps-application-virtual-pc-computer-token-technology/)
19:33:23	1131975/1131975	---M--	200	added ('OK')	image/png	etag:%2262711445-1145c7%22	https://infobloom.site/wp-content/uploads/2022/05/blockverse-grande.png	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-content/uploads/2022/05/blockverse-grande.png	(from https://infobloom.site/an-nft-project-for-minecraft-turned-out-to-be-a-millionaire-scam/)
19:33:24	126945/126945	---M--	200	added ('OK')	image/jpeg	etag:%2262711052-1efe1%22	https://infobloom.site/wp-content/uploads/2022/05/QLVL3LACWBDXNJCADASZWJOSFU.jpg	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-content/uploads/2022/05/QLVL3LACWBDXNJCADASZWJOSFU.jpg	(from https://infobloom.site/what-are-the-most-used-scams-and-what-should-you-avoid-when-buying-nfts-apps-application-virtual-pc-computer-token-technology/)
19:33:24	10174/-1	---M--	200	added ('OK')	application/json	date:Mon,%2011%20Jul%202022%2016:33:24%20GMT	https://infobloom.site/wp-json/wp/v2/posts/90	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-json/wp/v2/posts/90.json	(from https://infobloom.site/the-new-speculative-fever-based-on-digital-art/)
19:33:25	2565/-1	---M--	200	added ('OK')	application/json	date:Mon,%2011%20Jul%202022%2016:33:25%20GMT	https://infobloom.site/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finfobloom.site%2Fthe-new-speculative-fever-based-on-digital-art%2F	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-json/oembed/1.0/embed30c6.json	(from https://infobloom.site/the-new-speculative-fever-based-on-digital-art/)
19:33:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2011%20Jul%202022%2016:33:25%20GMT	https://infobloom.site/?p=90	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/indexeffd.html	(from https://infobloom.site/the-new-speculative-fever-based-on-digital-art/)
19:33:26	2695/-1	---M--	200	added ('OK')	text/xml	date:Mon,%2011%20Jul%202022%2016:33:25%20GMT	https://infobloom.site/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finfobloom.site%2Fthe-new-speculative-fever-based-on-digital-art%2F&format=xml	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-json/oembed/1.0/embed2c6b	(from https://infobloom.site/the-new-speculative-fever-based-on-digital-art/)
19:33:28	13587/-1	---M--	200	added ('OK')	application/json	date:Mon,%2011%20Jul%202022%2016:33:27%20GMT	https://infobloom.site/wp-json/wp/v2/posts/82	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-json/wp/v2/posts/82.json	(from https://infobloom.site/the-dark-side-of-nfts-scams-money-laundering-and-contamination/)
19:33:28	394199/394199	---M--	200	added ('OK')	image/jpeg	etag:%2262710d73-603d7%22	https://infobloom.site/wp-content/uploads/2022/05/pandasecurity-nft.jpg	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-content/uploads/2022/05/pandasecurity-nft.jpg	(from https://infobloom.site/the-new-speculative-fever-based-on-digital-art/)
19:33:29	2644/-1	---M--	200	added ('OK')	application/json	date:Mon,%2011%20Jul%202022%2016:33:28%20GMT	https://infobloom.site/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finfobloom.site%2Fthe-dark-side-of-nfts-scams-money-laundering-and-contamination%2F	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-json/oembed/1.0/embed50a8.json	(from https://infobloom.site/the-dark-side-of-nfts-scams-money-laundering-and-contamination/)
